R,G,B,H,H,S,V,L,A,B,MK,STDDEV,VRES,SRES,LCCP0_C,LCCP0_S,LCCP0_N,0_CT,0_ST,LCCP1_C,LCCP1_S,LCCP1_N,1_CT,1_ST,WL,WC,WV,L,C,V,K,,,
102,95,81,17,161,135,67,"[71, 166]",12,148,99,2.536550887603098,0.005033261476494607,0.02379306492945967,0.2534039371543772,0.28266877124858697,0.7000294956597177,43.509125586339565,0.03429916317580206,0.31345605355343276,0.7815942325791321,0.5235995750510223,94.68827415882807,0.12293732576866978,0.30810150294372657,0.8039376763338497,0.5751140928628166,"[0.008326854244762986, 0.024248916824117277]","[0.6324723306144363, 1.4543446772152482]","[1.2411236618386427e-07, 1.4799925692125263e-06]",1,18,12,8
91,198,142,44,127,136,51,"[15, 186]",135,37,59,1.349459568351614,0.005986995083458768,0.030467596189299673,0.2795767268407964,0.6989902557852274,0.6460804820046652,156.0488915685968,0.8516097680521271,0.3755675038802444,0.5905850277634066,0.24155603650884422,101.20440852835085,0.21017440162761036,0.8403938184141767,0.7432155220523436,0.2878377596367656,"[0.0055499413154190555, 0.024731167171492506]","[0.7396559073562032, 1.341648849740006]","[2.4390485666814615e-07, 1.2301023825559347e-06]",3,1,1,2
118,131,114,55,149,64,118,"[42, 226]",48,138,32,2.383547887865273,0.0066295948141466615,0.036699775401261334,0.2180963867116426,0.7223647798647543,0.3671332425782846,144.09624021156637,0.09170026432180822,0.3033543904224892,0.6958815572582842,0.38264467574049943,43.9164219274504,0.7811376483532624,0.37081039880401145,0.8815326271254159,0.16060725261555836,"[0.009532611104491225, 0.02422041650097164]","[0.793194610905839, 1.3227233842017172]","[2.0013627208401296e-08, 1.0311066054566707e-06]",3,3,1,2
97,68,169,45,155,109,94,"[43, 241]",1,35,67,2.1323574335524853,0.006754389512454426,0.03762624812087819,0.3300808593437189,0.5540361573841581,0.5875611811344568,60.288751933469484,0.5039089779570445,0.06065265039374404,0.44739635431583746,0.6240213846386133,48.321777981977974,0.9565615085478328,0.49419382127657785,0.2881843468606839,0.17602176728479002,"[0.005513340296219445, 0.022887910041209072]","[0.5003759350332291, 1.469940869371992]","[1.9262837364212792e-07, 1.07883827004963e-06]",2,8,2,1
144,145,71,76,162,73,143,"[38, 226]",1,21,60,2.513783652177028,0.006732305479157865,0.023079239263568356,0.20742055960667855,0.36085918896417907,0.7361944698994154,118.32687129415503,0.5197913332050167,0.17732951420724766,0.25233404781495633,0.4880070507980229,163.63455912545322,0.5140603349545019,0.34974698607379306,0.5886816407021068,0.3752617215545503,"[0.009187256801597973, 0.02059401311290969]","[0.7652414066042158, 1.2460807686180386]","[2.2242247489600646e-07, 8.414180141418688e-07]",2,1,1,1
157,67,75,23,107,82,126,"[34, 223]",118,170,33,1.5418455038685417,0.00502791691098869,0.013846015244314946,0.08403437189983226,0.49607980197828977,0.26383247647874314,137.6525194975613,0.28250287072238567,0.36976145049742765,0.20833709950520501,0.7426614686952049,84.55612789001688,0.8619889895193676,0.8735559605415926,0.3875453659631707,0.6379350890435656,"[0.005192532556559821, 0.022894426966966183]","[0.7375657829035915, 1.3607262865442888]","[7.720358158798881e-08, 1.5152318514174821e-06]",4,-1,2,3
125,67,138,58,113,109,59,"[63, 180]",152,62,89,1.1139263616062216,0.007927095336455909,0.03720683782018481,0.3686467457308855,0.46541339823473,0.6716626068446543,89.58039268532656,0.9859170092168827,0.2614734858221612,0.6332153407007226,0.7910562586794656,163.28696281183804,0.0172497461212201,0.28967862453385934,0.7299021087815839,0.23770989608159482,"[0.007777307883079371, 0.021164299342809473]","[0.7840158378701068, 1.2219151392394005]","[1.5123652996601273e-07, 1.4038719134830772e-06]",3,0,2,0
57,177,166,50,145,133,127,"[94, 160]",113,55,95,1.6683563310260925,0.0066867713036046494,0.023074141597371263,0.01582977919927018,0.4756681298312836,0.464720622479944,91.48045386336021,0.38590929570250954,0.06657505967623796,0.32517710767014685,0.5326203227789126,41.97682458332082,0.3671879655710726,0.3130251600899308,0.716751432791697,0.8439226851821203,"[0.00938341741228718, 0.023152491758177723]","[0.6718745047999637, 1.526590827257719]","[2.0293946326528813e-07, 1.3093314998038846e-06]",4,1,1,2
171,105,162,53,167,53,124,"[54, 193]",43,81,31,1.643314373099427,0.005161431845804873,0.0213563784933365,0.21702318420384614,0.28428111106283005,0.24771865999599355,76.91168524127279,0.1089088228400854,0.358838271565642,0.687265247193183,0.5531588758836685,33.22446285940623,0.7667353572994998,0.8078746185129555,0.9669862740680261,0.5267067083268133,"[0.007111817673817894, 0.023261911883482766]","[0.6764491162491182, 1.3217994227952126]","[2.4924470488008485e-07, 1.4351391050332762e-06]",2,1,3,4
110,147,137,29,159,71,136,"[88, 253]",62,43,37,2.5682828137521687,0.007990100447793254,0.03758757849220947,0.284575457216736,0.409173953815423,0.42951929369539227,135.8086349728155,0.08646113337381311,0.2739808008184605,0.4944326504773774,0.46020987873067926,31.531457478403517,0.7119806361349795,0.3814572928087593,0.2917154364563907,0.6766444276320416,"[0.009244248796469921, 0.0237886706897405]","[0.6404907186813966, 1.2722638864719884]","[1.7049267352949061e-07, 1.3525598042514683e-06]",1,2,5,1
63,102,147,72,122,128,113,"[90, 246]",92,123,86,2.9899459643357638,0.006047934909819243,0.020151963982094172,0.22169935025963872,0.35292655380347626,0.5475363536558941,107.76315846960534,0.19014580213751697,0.2263872365918394,0.49115609437954066,0.41464359581455784,89.66438357860567,0.1999664484489092,0.24078289085206694,0.878749157719621,0.81393512367913,"[0.008642039432052691, 0.020128456761737322]","[0.6457517215279487, 1.4892614187438518]","[1.0212300951089809e-07, 8.142146939492292e-07]",3,1,2,1
105,52,96,26,145,108,111,"[59, 220]",155,71,89,2.949779597052288,0.00703647827658902,0.036128164742838545,0.38305353728098596,0.6212798894661318,0.3675848118629997,66.05829490513574,0.8452304251299244,0.03801139768542701,0.43498511126240746,0.2854559460088119,93.00855550708425,0.04436970927668893,0.617872745764196,0.3258840675921094,0.474809039435397,"[0.007613107000551494, 0.024516965800018393]","[0.44752824677501535, 1.3571393488291392]","[4.8045246382492355e-08, 1.410020118680292e-06]",1,2,1,3
100,53,59,70,170,143,117,"[33, 211]",64,28,83,2.4611774179756485,0.006417829235428892,0.02616088841676984,0.13436584822551262,0.7177285518356704,0.6457820031699468,156.46377699350472,0.44784078717540166,0.2695951032866222,0.7562536943369393,0.4663578515450049,108.92751601541846,0.2505732374674048,0.5456718360158652,0.2611018142714836,0.6576141588538709,"[0.008073217689689915, 0.022995603865676804]","[0.48979781296460295, 1.207271467867922]","[2.2525428854766164e-07, 7.901239570232777e-07]",2,2,1,1
179,148,177,55,153,136,71,"[13, 230]",152,129,74,2.1111054354082763,0.007882137191702374,0.011581746444023544,0.053667700526278096,0.7826580748412708,0.3252203350930862,149.56991472523438,0.7324335310293373,0.29643352123050043,0.3273979332857997,0.5488990012236555,91.50006201933925,0.8421367536528592,0.10585098674823018,0.9321498458136439,0.7374474758602636,"[0.006948706586197659, 0.021965472181809352]","[0.495763579537868, 1.5640487093281976]","[2.314580937612222e-07, 8.933250611842063e-07]",1,7,1,12
142,174,94,22,133,118,125,"[99, 187]",99,131,53,1.5545177469009355,0.00736157723518303,0.025566008230580087,0.07683901816780972,0.561818272315713,0.3250868099441824,74.33835843427495,0.9734945591011095,0.009309060948633442,0.27164418770531773,0.7759469576009215,44.09249696679179,0.12336335700416934,0.27040030942050425,0.8312052909807827,0.9323737104942547,"[0.009778188834265164, 0.02003714507512705]","[0.7269178085129235, 1.5127687528789615]","[7.893937766884213e-08, 1.397267285563344e-06]",3,2,4,2
66,120,159,13,138,87,127,"[99, 240]",113,23,86,1.5159984940034859,0.0061240483529390365,0.015249422718100016,0.3951602709051785,0.3766521384620748,0.45757633343359183,135.94653476276213,0.413929071165026,0.33051026187318744,0.4549966647252521,0.47280196286381715,126.24925370844258,0.6850231273001492,0.20252111528536415,0.6551599936977739,0.37612577411781845,"[0.006130602864780216, 0.02062455099537611]","[0.7902628919969348, 1.488622261666587]","[1.9213187936078638e-07, 1.3674514359393677e-06]",3,1,1,1
199,85,162,37,123,147,137,"[87, 199]",163,86,52,2.819320122017461,0.007927581857854062,0.026760310152545444,0.31340749188676403,0.6069772909748432,0.795213938388301,55.214292246940175,0.58130718124247,0.22184290984367405,0.27979902822096087,0.3811097773116559,10.811617923607457,0.6476046375509302,0.6490158807235482,0.8687926886301343,0.1918652594437543,"[0.005721955258446963, 0.02175498286159784]","[0.6341093924043818, 1.3990419744004305]","[2.2443636403355768e-07, 7.794201354041132e-07]",1,-1,3,0
71,92,185,54,103,76,97,"[82, 201]",126,55,96,1.4250108511128619,0.005968685156052796,0.03195461949431554,0.12134114252473355,0.798786990214305,0.470132280200073,36.793809508363694,0.4927789538838818,0.39672743819312134,0.3769214812583202,0.32711444014305324,75.25458607499708,0.22956313877196222,0.7084053352131869,0.5680186121765384,0.7128488507508914,"[0.008876626784601063, 0.02326003822858919]","[0.6940529685103076, 1.4515898379670378]","[1.1738771489155386e-07, 1.589262498303823e-06]",2,3,6,2
94,179,85,39,125,52,148,"[56, 178]",143,49,68,2.4696901500483284,0.005834798338175377,0.031950252996994576,0.33270907528351934,0.5961414226976505,0.7483778796522911,10.305490147408669,0.3720234213284782,0.10487358008409489,0.42430502038710144,0.46597151998685343,41.53303387504547,0.884099853778374,0.41623788491692093,0.6685371109580701,0.6039447270087085,"[0.008530190390780545, 0.02393794163798099]","[0.543369479674778, 1.5210805258953486]","[1.0569899356771788e-07, 1.0445735957873495e-06]",4,10,5,14
94,118,77,71,139,83,82,"[83, 242]",125,63,87,1.04475561453816,0.00728331315117896,0.033123776064413295,0.12515955578702145,0.3979075168760344,0.6022304861575007,126.27372286222365,0.2387617182707522,0.14825355228854803,0.5044987566939338,0.2615204343151596,84.06391687618071,0.40191904121561584,0.8396425377577422,0.5565838662996039,0.7630643966639874,"[0.008940998281875976, 0.02316003799413066]","[0.7856396311725339, 1.5488505518469164]","[6.762072444934317e-08, 1.2801151540903663e-06]",1,40,28,30
71,90,182,22,118,73,50,"[62, 210]",70,123,96,1.2229709444446182,0.006993728379787281,0.011129701592998401,0.3111535268918606,0.5325759948718576,0.5143857016989402,94.74560741202896,0.679778358607222,0.22570818702359047,0.20064907030467902,0.6174850005616155,117.59104556117393,0.8968521785744327,0.6455088665087757,0.961619408486852,0.46997415253695185,"[0.009012406049133892, 0.02218505649359611]","[0.47523769165761587, 1.5769860413461312]","[1.0267203799262037e-07, 1.3794282353228357e-06]",4,138,48,24
171,77,93,14,137,85,65,"[23, 190]",153,140,56,1.656070480783772,0.00768016985958506,0.02024890541511049,0.15362263109742874,0.22972456736567773,0.6514795543481908,141.0036635412703,0.05718570736285167,0.10783234640937765,0.5242361754809618,0.5534002452323499,141.71157204000448,0.9575471364964381,0.34154407077120885,0.8782319646354552,0.7222760482353477,"[0.008821227973300809, 0.02141048777085879]","[0.6587970937693405, 1.4523612691201635]","[1.3875211628041353e-07, 1.5073775595954474e-06]",1,1,22,6
126,138,117,46,142,70,98,"[52, 219]",4,160,41,1.959959994110129,0.006459023152191054,0.01947648185222941,0.17640483066543947,0.5251011131453203,0.7164400568962814,143.93315558755958,0.4575508122692752,0.3931335376193812,0.5034943547919886,0.4035000940723154,47.4730009754211,0.2112263385091684,0.1266321635714749,0.5029772422303118,0.4953327260768081,"[0.007731351782412528, 0.02497880789734551]","[0.798714338383351, 1.271521916159029]","[1.0542641366180015e-07, 7.379740029381889e-07]",1,26,87,79
151,65,97,33,155,127,148,"[19, 216]",10,37,90,2.8368321843267505,0.006010694157699543,0.015323731997380612,0.020944253926703606,0.27738281461034486,0.5709576245577153,74.90548631999552,0.6004219026033542,0.11366777909611657,0.5836048504483019,0.3515392650705762,32.07446611673962,0.6825301134648006,0.766442073569984,0.523946542198514,0.16337132616992306,"[0.009367348921741903, 0.02183374728443285]","[0.5156734299386514, 1.5215161225698917]","[1.3566465188157905e-07, 1.2957058275487708e-06]",1,0,9,37
56,190,169,12,156,144,66,"[45, 220]",132,83,77,1.4815579842868891,0.005514416965503381,0.03132685247657124,0.36861369912165165,0.25538572888540545,0.7076885143160907,40.8032394759462,0.9142679061144697,0.16062601351557382,0.7507476221499971,0.42699212969405925,127.24274866483688,0.7613360753624049,0.843750365399105,0.1298676195961819,0.8675062823621137,"[0.006272141746476929, 0.021313686407102832]","[0.7957018765624243, 1.5922989789456556]","[1.3572210103999038e-07, 1.4886176060330925e-06]",1,402,6,53
54,172,195,44,155,145,68,"[93, 239]",127,84,52,2.991785220034958,0.006108989601009641,0.03684155130303427,0.37949665906261654,0.6800571864731862,0.24559494690339218,116.61145908459028,0.5409540624515411,0.22705544695205565,0.5199553536576724,0.401787901831525,45.65705205716776,0.746211753068102,0.4048169919121747,0.6678315769094436,0.7402838519354609,"[0.009834210568875113, 0.022665417657928528]","[0.4892134759338289, 1.4836221887875654]","[4.030040640760825e-08, 1.2318638738800115e-06]",2,259,69,41
145,151,164,24,168,139,72,"[76, 169]",99,0,56,2.718758448504798,0.007205621549901429,0.03491207454778178,0.32386912076276053,0.24265164266655076,0.66405947348,54.91527684382882,0.227316501414212,0.23550281105621004,0.5534060381005461,0.28671874068202724,121.63755224481223,0.5960448301554495,0.5815070843421934,0.5523661493291732,0.4304371722534539,"[0.008062267778874872, 0.024061085959130257]","[0.6846948455672031, 1.5978443442602195]","[3.655268875171976e-08, 1.3636414131655974e-06]",3,16,36,142
50,157,132,23,107,148,79,"[58, 171]",147,144,93,1.990127656196343,0.0053519921498987495,0.021438025690584683,0.19419873063139748,0.6099233577339959,0.4516271985939742,108.59888977721312,0.48778930530161846,0.03163107654918318,0.4944479554766415,0.7796564140686224,75.19832814977492,0.2156227946740028,0.5144130811527886,0.15886834457092977,0.9239270244732604,"[0.0077447584670021705, 0.021717799486723584]","[0.7331476589749476, 1.3802739778774495]","[1.858111648562998e-07, 9.956253397504983e-07]",4,512,47,9
115,149,186,55,102,92,101,"[39, 238]",93,129,49,1.202760623738276,0.006856967179328503,0.03290809169844407,0.30465390632957345,0.48588201399771896,0.4164986587324572,140.47554872263782,0.7976265268168735,0.1511026693155053,0.2610130574937565,0.5939020697126803,31.659963099994304,0.012951605560863722,0.13759699568165162,0.34203667974068996,0.6518290981498268,"[0.00680492355776634, 0.02253823039889662]","[0.7484056752691126, 1.5443840785845966]","[1.8131974091350901e-07, 8.926222390411165e-07]",3,105,78,48
103,177,128,13,151,85,91,"[85, 178]",72,120,65,1.8997732543876367,0.007088326728954387,0.012332918973112011,0.1892475334425021,0.2910448990511052,0.536920096702556,61.17893142247431,0.22096538217656536,0.2136757149224288,0.586289569207002,0.47012818761320296,39.723619393845766,0.2136288742491117,0.8206269354873789,0.9685553638408722,0.36803965765719515,"[0.008521085200210922, 0.021425237633229816]","[0.5563921003263124, 1.3422219265485502]","[2.0098637335595506e-07, 1.174402821425271e-06]",1,67,0,93
116,167,83,25,119,131,135,"[87, 216]",147,120,61,1.8411020244082132,0.005531495831757853,0.035890708865702246,0.2896031052785245,0.7012024459059605,0.552571077383579,142.63712588943102,0.6946862914737634,0.3322221968840544,0.4921515705753884,0.7518648381595325,84.55118963695932,0.7463883867207984,0.9698088090116247,0.8820075743597035,0.2794133721261483,"[0.008455975688131936, 0.02110776838453424]","[0.709999927129779, 1.3671695944894693]","[1.1760492834400936e-07, 1.3754797042631988e-06]",4,3,1,0
63,126,71,49,132,138,82,"[56, 236]",56,6,38,1.8956917789401164,0.005242196498091039,0.02448469831601624,0.03867654680928317,0.3124696181696093,0.45540811409012444,101.54355126386533,0.2704985041443706,0.09861991864250293,0.2296026384508474,0.7794688654196813,118.21964699104217,0.011270663231461753,0.8551292516165772,0.9958132253068537,0.22239644263612512,"[0.005171631089819847, 0.021804310394824243]","[0.4938899069021772, 1.5881249161714592]","[6.422817722168643e-08, 1.368884629682287e-06]",3,234,62,63
57,188,159,29,111,134,72,"[44, 209]",22,71,63,2.4214284162845203,0.007862856012430846,0.03102934105828655,0.3318210841476098,0.3298654489869143,0.7380410252577612,101.81947860674424,0.9293912546759823,0.02386331531739785,0.49525407873024546,0.4724012313381975,78.77917544921887,0.5374387964137984,0.60289632277521,0.39683167814954146,0.5811240367759377,"[0.005095525565456872, 0.0217503937496466]","[0.4216144074479763, 1.275356121443671]","[2.076506014356551e-07, 8.520114977187735e-07]",3,179,52,7
118,108,133,61,128,58,97,"[51, 163]",163,140,91,1.9465272421579232,0.0077690570398164256,0.037607246799963454,0.07709265128103385,0.32686850256462285,0.20350908463892747,121.00338917927944,0.9904477335228006,0.2974549209114729,0.6386049204629769,0.23632642476669535,30.329070120570645,0.5508048554670348,0.8057823432817979,0.12501353565872148,0.4597929368202287,"[0.0075145877968731175, 0.020041900850670338]","[0.6695729711149234, 1.2781290040479352]","[9.309573692991459e-08, 1.1204918342103764e-06]",3,19,130,4
